x,y,z
1.984283848827847,0.1704096326884255,5.752725138486125
1.841178295731028,0.2209484418238596,5.946138282309766
1.554277484881283,0.3416247317306699,6.30940976251719
1.338907188493973,0.3611238753227218,6.58465698511487
1.171436853643375,0.3898613966125151,6.740367623211235
0.8988983309612628,0.3888451387097661,6.960353600530256
0.7285151257824314,0.3026600835919827,7.248458667705802
0.6056749804500434,0.218216303740202,7.460372857604709
0.4832791618962595,0.1432803701858583,7.674797206102083
0.2894042182953775,0.03050657722618051,7.992672128746875
0.1186529193319981,-0.06042210351845616,8.330312310317128
-0.03029627767688403,-0.1345041441279587,8.589108056389779
-0.1926011873111708,-0.2231104666420805,8.8881868629426
-0.5117107241789967,-0.3784959057117143,9.437824575128442
-0.7436965502836568,-0.4679272447052163,9.927865667385561
-0.9103109498368767,-0.5317890483239156,10.25135116054712
-1.05164086206719,-0.5856747095507114,10.49033451220761
-1.282668780287707,-0.5769509081961953,10.81739282081882
-1.385817399934375,-0.6099245176887881,11.27431331392281
-1.458525685765666,-0.6612755087523507,11.70336180781928
-1.500719136288877,-0.7896096272203028,12.42913152668911
-1.455031763775747,-0.8743683285923182,12.75320727254288
-1.449643986735355,-0.9414958380589962,13.12526319432924
-1.456466289677543,-0.9484417486857541,13.31762097603713
-1.471157079516271,-0.8498843439088859,13.57279050629312
-1.495298729581936,-0.780173935821515,13.90292618649073
-1.480784636100205,-0.6651496764371641,14.08262031370764
-1.426123596832012,-0.5394718314162055,14.27103455799911
-1.259595210170302,-0.3589645550805061,14.59216570593261
-1.141828634615621,-0.3401198573347658,15.00123254618793
-1.032682442250032,-0.3196229435130651,15.27534267159598
-0.7975172521431713,-0.3020281044473947,15.52380055473595
-0.6292741722582491,-0.285690675770697,15.79080830437726
-0.3850824020864128,-0.277286103546654,15.93863604333198
-0.1205104662218996,-0.2668757516615961,16.10806968953776
0.4038522299428351,-0.1260208837758086,16.39958698917143
0.7279550843780385,-0.03197551615343924,16.70057064681447
1.087494151594901,0.003813968681189495,16.85182331005259
1.452429167282503,0.02263021990462344,17.04708375660225
2.076420869916902,0.03715987247995228,17.4247225869739
2.324525720698045,0.1042813086490584,17.71244475383363
2.499117056477713,0.2027807864858148,17.81865088193247
2.73126422913929,0.6449818570985462,17.78662481479304
2.971348486900622,1.056204143655518,17.81957008846079
3.420022269779764,1.494198424511055,17.62721412047321
4.02702377100371,1.969925242586567,17.37671631066195
5.616270715197466,2.998167157989646,17.17888859054472
6.63474162353682,3.703993508458371,17.5655461163563
7.618562532660402,4.489559118953708,17.98937748971248
8.433395566601762,5.228702728486878,18.40095394457177
9.07033931210055,6.185382912742334,18.87068593002405
9.141432019519891,6.557628586086566,19.02852504174119
9.155222978220971,6.894219997218156,19.09574210584948
9.125633512312723,7.498076579356589,19.24243429979152
9.114967854356538,7.770436591490682,19.37789378697238
9.103111106698586,8.025593699839643,19.53651821294638
9.068557482982921,8.234158059249904,19.61780956560411
8.909654177379107,8.53840831987287,19.62255530277923
8.808070214761221,8.639457167433198,19.65725164943893
8.688472296214997,8.699678400829757,19.67852320635245
8.555024754626338,8.71643388060202,19.71543935961245
8.254533736262356,8.64188831895207,19.80637076811601
8.107823889761921,8.557145611833937,19.88422748523944
7.983828940411501,8.44357904305123,20.00580466051839
7.848505166538162,8.300153678171634,20.10207425108743
7.608477011503524,7.931501131359439,20.30018637199805
7.523083354668644,7.725679724473027,20.49460995649811
7.428679040355673,7.505569409560482,20.65342789001616
7.224770141944838,7.017567766861514,20.95212764971743
7.154087835002287,6.765665186838929,21.19351318595518
7.062266931785928,6.499219684294114,21.39464561588982
6.97584096046335,6.223870936253685,21.61090474666895
6.885278771783113,5.949301426485519,21.83753188386541
6.686619646742425,5.383703818210085,22.32573407773479
6.578494915825368,5.107186020698019,22.58234004156059
6.466110567708231,4.836556956074162,22.84405746670638
6.210609210738399,4.303779353045348,23.33112972581025
6.1128396622982,4.075573252290689,23.66400769938754
5.997603771758778,3.839035370721063,23.95497819220094
5.734336194384476,3.38853473951266,24.48525975742276
5.644642321544207,3.210452996799472,24.84594825196566
5.526045886986372,3.027985612431204,25.15019042808443
5.4220525490455,2.861420156710949,25.45386605838129
5.198561064003343,2.543197209512381,26.02024631122964
5.139820952806058,2.452280864238966,26.38435101088498
5.0554359993211,2.349131651211521,26.68939483674668
4.975868271273457,2.256894420653694,26.9981922227963
4.819609626473964,2.084586025843653,27.55477513040992
4.78437261699751,2.069242695237672,27.89774598111225
4.728097115706404,2.034492100877192,28.19155457096006
4.590120248035433,1.957716504820552,28.70884727640753
4.562177843984809,1.993517490482424,29.02046505762533
4.504524725056443,1.995872194928073,29.28396481977515
4.451228181559026,2.00849177215576,29.53622223048043
4.320851801985979,2.016941739676466,29.97356036107427
4.288589336938058,2.092802232032563,30.23050010876628
4.233409800431838,2.131402803053248,30.43793579299677
4.173011549235909,2.175045777121528,30.63911898660403
4.03555219923631,2.218956167944126,30.98726886338517
3.984372570516284,2.307341640797199,31.18617798586314
3.917477063342981,2.356573773307274,31.34830931049628
3.754423712455838,2.410655975804522,31.61932360322086
3.677226385672034,2.460057575777995,31.75513846321564
3.612870681678318,2.554136657094,31.90386186367734
3.525229960855597,2.598749317696058,32.01749942256403
3.322445764303378,2.648122198130087,32.20688056488797
3.237186592316593,2.73712101737507,32.31041794369621
3.134490304734603,2.786345742353613,32.39226778267862
3.026894237884212,2.830694854983618,32.46868695298134
2.794761828467353,2.875138154544041,32.58765261877744
2.703965956457418,2.973208061374251,32.66622550948986
2.596248227502981,3.031413977828858,32.71679831269106
2.488524018235774,3.089388140098336,32.7622085840888
2.251515381554198,3.171134906521283,32.84554712706618
2.160652579707182,3.290564960285307,32.89645504613163
2.057858459278433,3.371297224803868,32.93118915763169
1.840223440460898,3.504355430305732,33.00405463370666
1.742387194856201,3.598601897407929,33.04332232670829
1.666509749646181,3.737384796668414,33.08797576451823
1.578381146554191,3.844247404787364,33.13173073806102
1.399309914327,4.026912340118771,33.21858533818683
1.347681503569216,4.18384542424878,33.28697919674511
1.278682807378511,4.311271649649799,33.34025365611782
1.214437898151576,4.447206930775904,33.40317237976215
1.082963821586216,4.716061495556599,33.52826016343826
1.04932350116822,4.914727184148905,33.61089034980544
1.008196367906777,5.093324304290942,33.68335556094905
0.923660212059791,5.452403631813535,33.8228461249802
0.9208441021426843,5.695979710588087,33.90537199208811
0.9209616714021269,5.895891519232061,33.94424586622632
0.9207067606959018,6.104376891156416,33.98291091724562
0.905338980287433,6.549157767097846,34.07449997925264
0.9155080274282223,6.801079179595344,34.1324154788479
0.9121963687363026,7.038369704430059,34.17560651549071
0.9128539324893028,7.278253660443314,34.20904588433277
0.8886788733049338,7.745847968086553,34.23742299383807
0.885510116803002,7.989715941837581,34.25514215372789
0.8681779158091736,8.215962780893179,34.25887744373458
0.8116400827863615,8.64617178794512,34.23834785517498
0.7819698543885565,8.834839429874791,34.23462376367612
0.7417744898367831,9.005272152928653,34.21302101916775
0.6958734548387149,9.15957943228482,34.18137043345651
0.5724023668069638,9.422065801642756,34.10622399863008
0.504592017692219,9.510681985018039,34.0741880740422
0.4310030500510562,9.595768950975573,34.03095787369924
0.3487221928751438,9.669203507420761,33.98767538253328
0.1869550361695849,9.794227930468509,33.87603729794547
0.09490211004627191,9.810177664103225,33.81300555868117
0.01135156473210941,9.835214010034653,33.7417772025409
-0.1451061224650774,9.878169553393214,33.58810888362461
-0.2260530179537215,9.876870240091005,33.50037053824838
-0.3097873716035915,9.842255261089228,33.40761121156888
-0.3844799541188486,9.823484095076186,33.31140517725125
-0.5082045922625902,9.78951343043525,33.10843354162768
-0.5914235389655955,9.719500917609247,32.99019291576974
-0.660956674437605,9.664591225650458,32.87374791659371
-0.7267995161669969,9.609262565693944,32.75571556215217
-0.8367922478432428,9.505577361580897,32.52596721501564
-0.9258352084870047,9.393386014925827,32.37743913905449
-1.000545691374708,9.308413241111674,32.24320770719339
-1.071402775218647,9.218649994989804,32.10250921636425
-1.205412119250678,9.066719912180231,31.84039205488515
-1.313129076715957,8.9402577071483,31.66553568438645
-1.401709859830323,8.84618236297009,31.51334798125403
-1.553312137299796,8.685395889112632,31.23013870515885
-1.676593651332877,8.561241866837868,31.03704587496349
-1.772699488047786,8.468714967844607,30.87338527155636
-1.869356636287257,8.376866474716817,30.70328195671993
-2.033578530779804,8.223453760817575,30.40225655332503
-2.152661760245557,8.110219235436446,30.19296719577255
-2.24160885508003,8.021243563298176,30.02120962948995
-2.326164768737812,7.933226760997963,29.84779265136465
-2.444642166510259,7.783978839563479,29.55296745828272
-2.538823525968628,7.675508136663717,29.33671604480757
-2.60067051366712,7.596474754851885,29.17113719593655
-2.657993571529754,7.456362164562911,28.88893492730769
-2.725506502092026,7.36647326214729,28.66405828839427
-2.759535162751115,7.297091182447502,28.49638245227054
-2.784120929321195,7.229047990491799,28.33658521205197
-2.780122288730701,7.109525958137256,28.07446505211117
-2.780973584541193,7.044074906275394,27.91119253344268
-2.816244271642427,6.970010629568994,27.68487992846207
-2.812316893545432,6.908794356859451,27.52598117485021
-2.741359593211162,6.796276211163867,27.27902063434397
-2.752330802865,6.733541590093969,27.0384407146587
-2.728821892155429,6.677916886418469,26.8772632316019
-2.690721176833332,6.62383583575149,26.71432276467064
-2.613659152634939,6.529480404686001,26.38332131145818
-2.56981057936432,6.489176236588118,26.21529436911936
-2.515956945597306,6.445429960994709,26.04085313780802
-2.370636124319741,6.374395689460999,25.77380150513393
-2.332222359684573,6.356155477995024,25.5029516589464
-2.257001477949253,6.332416554584847,25.32212070779236
-2.176286603229711,6.314764497070302,25.13989892357912
-1.979930587495424,6.283929731181686,24.84606561622689
-1.915335407599598,6.29761419652842,24.55567595297417
-1.821881164735598,6.303865168101565,24.35819760963007
-1.593412246388564,6.316033497978134,24.05414395537409
-1.49328522720366,6.343526759165113,23.84459689930054
-1.409637809957145,6.391973277668265,23.53226708782299
-1.301558392235474,6.431849705759225,23.31948618458879
-1.053500038940003,6.5061242137018,22.9955017772455
-0.9383917989354469,6.561894438119356,22.78062571866042
-0.8387192970898774,6.646677626362997,22.45346732061383
-0.715209309921784,6.713768729582986,22.23128836955217
-0.4515941819687121,6.838878306636227,21.88855060095344
-0.3323265415682233,6.941662838711004,21.56027920861926
-0.208540526328381,7.024528303322214,21.33520523917658
-0.07386225959872128,7.107591025265847,21.11437698481119
0.2105552664039561,7.252962639420234,20.77316449046054
0.3428306055064834,7.36653808023997,20.4339908871401
0.4827567114603237,7.454215704486918,20.20132290840204
0.7724817299703464,7.603993930777908,19.8725539762489
0.9153077089500012,7.710774002658905,19.52478384302295
1.060526906835999,7.792271170422184,19.29524029537606
1.211823541445197,7.877988676849528,19.0652325109798
1.498543231079406,8.030184823821408,18.71517999768537
1.649687496080254,8.140914194878732,18.37343669078794
1.796613554441597,8.223791668125132,18.13747065263179
1.940053964271744,8.310597662472812,17.9062621800201
2.218807787916354,8.453816263316185,17.55029542399495
2.373063975508623,8.550524708847329,17.20191182748182
2.511904483385361,8.618755200933762,16.96519246026194
2.771710265453214,8.752856441317748,16.59913960701767
2.903429918814169,8.82831285413215,16.36713670422072
3.055507603415382,8.922719070229141,16.0086625438536
3.181183323570647,9.003930701647803,15.76740402905412
3.418148977469915,9.165166368578952,15.43053680659736
3.579390342888471,9.253344912212588,15.08792043177312
3.728649622031947,9.333470634702957,14.86192963395398
3.893343736259624,9.407137788567878,14.63624394233599
4.207513620765454,9.522334698340403,14.32935059658238
4.412877479998841,9.560717003026626,14.00337919047
4.586575573160209,9.598815731992152,13.80710708284555
4.914609508899192,9.63500805823969,13.55325074426285
5.133542188814159,9.621356922656243,13.25685678530307
5.321336683657741,9.604829798868751,13.08481937369059
5.51030205522644,9.581854066168003,12.90800675352693
5.853657788639278,9.523701345141017,12.70267090469451
6.09384957798499,9.459708363849259,12.43590736036918
6.302070376181316,9.415627671625359,12.28332302804242
6.516330427536143,9.364938937816712,12.13082389753839
6.918610323098497,9.260146427665349,11.95463026563044
7.209810022584326,9.170505911081761,11.70380182192741
7.462709386346411,9.104126587973495,11.566837667624
7.932452339909087,8.988338732080537,11.40131869823634
8.202424377909779,8.914305040530676,11.26980245350747
8.53115996203965,8.804960833347405,11.01710924522014
8.81019944714212,8.722145109614445,10.87227665497554
9.34440362999921,8.585701250794472,10.71379330172175
9.703679199924792,8.458148150839184,10.46066133143936
10.01730513618998,8.36199148068715,10.31823375561818
10.33240042351671,8.260409576955821,10.17172731776944
10.91709496818696,8.086189662357047,9.982863355532762
11.3105564476983,7.937130986849559,9.731906853848168
11.64596432364172,7.814118442316531,9.579066210857066
11.98760888969467,7.686128209035004,9.422353919509533
12.62273838085833,7.447722016384557,9.194892818952315
13.05443243682949,7.258097671533442,8.929991776071818
13.42073926100871,7.10125516268195,8.758616620360943
14.09481829332363,6.800788681497707,8.507010581489855
14.55131132439999,6.579325787463199,8.232824193491284
14.94171610272297,6.395014023182103,8.057062887219029
15.3331851497966,6.201753847682407,7.882813745822031
16.06565220687984,5.827050308308292,7.619054606076137
16.56154947708529,5.572417018266036,7.344932296886128
16.99047951812355,5.342950316313082,7.162208919471285
17.42972307210409,5.109310939153198,6.971548247153224
18.25253667298792,4.660341550245472,6.677294342055714
18.80797955451859,4.372348618229242,6.410054492917514
19.2827261556011,4.121351053845571,6.211904584826984
19.76271811866955,3.87093842141886,6.015466851866925
20.7329838320984,3.371962348346446,5.613542021287741
21.22775064629528,3.123347403939863,5.408176773020839
21.72251545181567,2.875380449073496,5.204707122151913
22.65769289540569,2.441648132816234,4.8354313292327
23.25844216682407,2.185647076642333,4.538376701165749
23.77617131111044,1.970736119622232,4.294464226857189
24.29335082388868,1.771752926673438,4.052532173291478
25.20732462193025,1.421522076506765,3.563488865405196
25.79217297239274,1.228338515872074,3.218889303539049
26.28632300551662,1.065077345066698,2.913197453421583
27.17181389842208,0.779457059978317,2.283923886625907
27.7123661768744,0.6260316639035503,1.8647584137815
28.15694200623784,0.4900268938754389,1.471650580231072
28.58024270373233,0.3607807181231544,1.066323582386284
29.29797692435695,0.1332014217988512,0.2178785579873992
29.72967446051207,0.008919729160172502,-0.2801654215202554
30.07542218590165,-0.0980446755357843,-0.7534142603620912
30.40864674110185,-0.2034298893357791,-1.23895351326276
30.9783419665249,-0.388361136343501,-2.229997179626309
31.32807308100677,-0.4662593090596385,-2.779194713658382
31.61556767643334,-0.5317763017971521,-3.309508227631803
32.13931150643514,-0.6343039166858864,-4.359953756620549
32.42527947311913,-0.6686200608391799,-4.90100860935137
32.74387567818608,-0.6770905992008041,-5.441916383730298
33.03036525966175,-0.6799770495509501,-5.959015521989671
33.6014308556077,-0.6634475955072839,-6.948762365292873
33.94129527622715,-0.6196457088533871,-7.440234945292782
34.26603438568286,-0.5739460276019637,-7.904709897139264
34.59369804202921,-0.5238089214450508,-8.353909978897613
35.25967111155292,-0.4071274638731134,-9.204602595686257
35.6246188193796,-0.3242870461716957,-9.634992944583752
35.96545497855472,-0.2388924595487159,-10.0480618263954
36.29547526964848,-0.1498924794513476,-10.45581672754161
36.87811945680416,0.05279213602261823,-11.26532469212455
37.14906213252485,0.1811265204861442,-11.67628681723992
37.36866444819858,0.3128968854071814,-12.08686323194391
37.70180357123746,0.6060878622838737,-12.91353580014621
37.82718677914647,0.772099328303061,-13.3297256989619
37.91608152633822,0.9514120531307069,-13.73321568674825
37.97452055000146,1.139229933598344,-14.1407855016738
38.00234723707269,1.54141325185934,-14.94989806760086
37.98034272382241,1.744224877180116,-15.34475915722121
37.93537186983738,1.947122940746041,-15.7254500165009
37.88378286873051,2.14417917478706,-16.09585133786165
37.76816185286406,2.512550700667791,-16.79111677753682
37.68958223686875,2.65705413282337,-17.10207807490992
37.61655580689513,2.80200073498473,-17.38334406628061
37.5132586050468,3.060761973162387,-17.8650851954183
37.44171094465711,3.148958798960964,-18.04633936167328
37.39716537126925,3.232145887800392,-18.19608132767976
37.35659012251531,3.29985086381365,-18.31668415306866
37.32019882324233,3.400029970451244,-18.48484122035627
37.26073248234448,3.395919106480809,-18.53309324513904
37.21860059300781,3.397043556818468,-18.57130054723363
37.15712381705568,3.382824528587411,-18.60446601500748
36.9948685756716,3.362857579154941,-18.66139669980111
36.84193826847898,3.301108104037629,-18.66911971963719
36.68357366214562,3.259736908146961,-18.69648589813357
36.29966317473977,3.189165605068584,-18.76651932101251
36.02281468937974,3.109474737113581,-18.7853756539366
35.74191623412865,3.057812365475737,-18.82028141739019
35.43144452957917,3.001195544398235,-18.86419160195933
35.09606389925531,2.939401303924229,-18.907390437419
34.35036480377916,2.816651340427563,-18.96774542661768
33.94968217843696,2.760467466786201,-18.98489145636348
33.52890748457683,2.704654504085732,-18.98698099921167
32.43669459955515,2.946034150704461,-19.17984497053724
31.55884813483549,3.224053146432772,-19.73530935550163
30.72190823954084,3.403259731573097,-20.62258466579385
30.1573103400344,3.455236400753651,-21.41004967445051
30.16756332599946,3.396188732084973,-21.60692563229541
30.02070498077155,3.37792642904125,-22.22344260450678
29.69894721899013,3.636060830956166,-23.14353013036855
28.79184669921051,4.20412233056531,-25.06848728275865
28.28456000681857,4.437894654223715,-25.68585717099599
27.71282910204319,4.539361713277174,-25.92680347118522
27.22011135527644,4.387596762685622,-26.19783144242135
26.31650492225806,3.835790093360674,-26.8281727715279
25.87811918466689,3.593490312288792,-26.74939983437373
25.764027295336,3.131693812255902,-26.23569387576175
26.05133982485282,2.538622111577657,-25.12439916400009
27.3367887393425,1.345170584602336,-22.23991190069552
27.81944156901821,1.035531822207926,-20.60638694459477
28.41386612689578,1.058079297855935,-19.09340224339595
29.00544906638667,1.734669081836288,-17.60274328342813
30.18038304469533,3.943959704450684,-14.70537609049918
30.76758832124119,4.736886305371073,-13.30031306078053
31.35137964477179,5.474899451187642,-11.91875919331202
32.55398853160975,6.093465064259493,-9.276341908652917
33.07928530875493,6.226082881607984,-8.081100452600497
33.65566032862796,6.146050030230963,-7.526910418895272
34.19954629409706,6.049171393211452,-7.520751926189091
34.35679250332593,5.70260752994997,-8.100373178570607
33.86171301309631,5.51812951476706,-8.32311212608297
32.95369279008153,5.379982148894935,-8.466296740078278
30.62102168874298,4.796086353572431,-8.629970233169647
29.25554901997593,4.410751176001311,-8.539707330110367
27.74319838622821,3.875692432660716,-8.348662678548852
26.16494521881011,3.104530081379143,-8.091141558929579
23.12180097419942,1.154233603467749,-7.214940960009279
21.87277850068151,0.466568724518551,-6.731793105410381
21.01855104622517,0.06046227257674608,-6.315770495589248
20.5019454359627,-0.2052183233106337,-5.988911455242483
20.09221366872929,-0.1928882475307443,-5.089781649075674
20.1399662883702,-0.0259693011672979,-4.566550578931309
20.29946787164405,0.2007377011513989,-4.0034854666848
20.54659227885935,0.4545106023042429,-3.442294616272791
21.65840803947091,0.8919015871719658,-2.702980387406726
22.39908399786754,1.097765885933041,-2.573141462012622
22.94420664438962,1.294067318932157,-2.538029543672676
23.47058305616843,0.9552204794659696,-3.099743109496305
23.45197018186238,0.5490779902036516,-3.456360876980866
23.31709186841638,0.2735326650788843,-3.607023394635005
23.13344836635504,0.417694244240892,-3.259883746549739
22.73074539121965,0.7529833831882198,-2.664588420424391
22.43266865189592,0.8301438670155993,-2.600955057853343
22.12702747879952,1.012503088565041,-2.411401424460066
21.80127635548459,1.127113326857418,-2.306942124525109
20.99952999559054,1.337722310461612,-2.129180652094815
20.61501450297624,1.357281411009552,-2.027752786592944
20.27233712496385,1.281924466222343,-1.9524019581545
19.58952315013586,1.060943636269728,-1.761428630417272
19.25922369166556,0.8984233333944538,-1.681074470899978
18.95627760497165,0.7672849565224431,-1.572668726386832
18.6827233750498,0.6591327296808885,-1.47961535317146
18.16998575161523,0.6054257401645952,-1.344320152561574
17.88640430471883,0.6345064679421789,-1.314223831536751
17.58380321159815,0.6747191895191458,-1.289721359140993
17.2616343881756,0.7147287606927313,-1.245572792052381
16.60387575829049,0.7505283720702853,-1.124283697924116
16.29297568330378,0.729964203556418,-1.028150954291724
16.02213810252876,0.6834479771825348,-0.9288368427858886
15.52610023181292,0.6039530185770722,-0.7286828435041102
15.27572758904164,0.593353005374934,-0.6437728589632705
15.02347996356864,0.6035525254645736,-0.5774547695778818
14.7615418652815,0.6370552291238908,-0.5302499040011872
14.21688557503968,0.722524253398281,-0.5020774068942666
13.92667620375218,0.75896046391169,-0.483422986323224
13.63533417837395,0.7872260620390612,-0.4593671769639105
13.34871741459173,0.8207102015137959,-0.4112381235318043
12.84179279540732,0.8930974312357158,-0.2863149157816913
12.61253932046521,0.928596228194418,-0.2173523059447504
12.38741271041594,0.9583543482417414,-0.1488621799556356
11.92275422464344,1.035947561954538,-0.02754932507933727
11.66375292334147,1.076606718249523,0.01889578027177841
11.40945651475272,1.111481369517592,0.04970145165387851
11.15004995046215,1.141729669963775,0.07621722594076363
10.65559861133167,1.157763950670415,0.1463744245902578
10.43195330655221,1.156416763107329,0.2064562410998523
10.22404417587275,1.13878670294824,0.2632161666785313
10.03518072387606,1.125693839610301,0.3248873370685263
9.659538462014435,1.093125725484691,0.4392058842058404
9.434206528565053,1.08375832239898,0.5201410391534891
9.201075323750967,1.073268975221922,0.5973309339872026
8.727785751654647,1.057359345235141,0.7231950294743044
8.506777217994234,1.048392878502894,0.7910257049894112
8.333135777241903,1.027209126136227,0.8429459981123264
8.183222791791207,1.015740603314717,0.9143688162975048
8.028515536858688,1.009011234797609,1.004986049233467
7.709559998366096,0.979151062278552,1.190695366874863
7.530470001879053,0.9700925524672541,1.267208246837956
7.331424066120851,0.9601407435905809,1.339899048392962
6.86312729819417,0.9348502270804184,1.480959075613606
6.587685914223471,0.8863821861774832,1.567618758332518
6.325548424794551,0.8342435338315178,1.633056669499128
6.076317678234379,0.781343956936032,1.700547859032162
5.634385288590446,0.6799339941798179,1.798380830765209
5.384862996660869,0.6144427636295338,1.882963343235143
5.160483281806858,0.5397798341095054,1.937086476826228
4.747956542145118,0.3915666074524233,2.045723519123012
4.5121371354322,0.2662901991202108,2.15445337283026
4.310757516429863,0.1547169822859485,2.240546937159912
4.127435513228521,0.04622520224754045,2.337999913836424
3.813967751539694,-0.1117064130100922,2.494494341235955
3.61600831122591,-0.2056413356296608,2.639316948840405
3.449028561161189,-0.270346019815581,2.742821425906402
3.276649828212863,-0.3208762715309325,2.857526112456808
2.97428943107885,-0.366674665089485,3.045954933215551
2.808500223740179,-0.406337050374003,3.250746709243258
2.686978194666898,-0.4096291025128983,3.405331971705313
2.560646975882218,-0.4082680303417041,3.560911228974052
2.264485264578195,-0.409973049520444,3.856712789781956
2.103697580462452,-0.4081537276773762,3.959735209768012
1.947332863916111,-0.3771043336429948,4.055052667726391
1.714264978130574,-0.2441702636980523,4.185549225441592
1.564512900428436,-0.2043048360009843,4.364112229738884
1.470729495297789,-0.1447500938412508,4.48861510158128
1.376881191856063,-0.09472046235092224,4.619525653714366
1.215648002065091,0.0945462960900158,4.853234515049453
1.07449795838807,0.1656997571378785,5.083088037114687
0.9654796524661222,0.2240418811943959,5.270541281818701
0.7607937967705851,0.2380425050525834,5.756434192448262
0.572023315640493,0.1599962343087032,6.14876193878435
0.4251232291521703,0.06891752374395321,6.405220546200509
0.2925866821011862,-0.01261773226339669,6.606584334739628
0.1075525300708104,-0.1224638762144529,6.805388468164137
-0.03663979299778752,-0.1886581441303061,7.051393833487706
-0.1633549500145133,-0.2028439812444932,7.227985097378788
-0.2849597288165189,-0.2032394601580063,7.397503967374182
-0.492402819970529,-0.1605641982310467,7.612601056337255
-0.642545886278052,-0.1730237774927079,7.897529569802288
-0.7478321790657922,-0.1653860396977432,8.091686719566356
-0.9146698727640885,-0.1518533883145693,8.369658700214011
-1.037694152640587,-0.1661316681680208,8.602435122299925
-1.218803735669251,-0.2124594548588289,8.99871708327797
-1.367383884333886,-0.2595343462541655,9.366557818696499
-1.600606130360045,-0.4459323373628101,10.16562764638947
-1.751294257806072,-0.5801626349867655,10.68276121822904
-1.869999682491343,-0.6707783769000492,11.01932204663614
-1.972893000107221,-0.7415600881265647,11.34253831389298
-2.117351444079408,-0.8500330013079448,11.84819824079968
-2.200600861161918,-0.9082022909054662,12.21059056322909
-2.23527520811257,-0.900285389656614,12.40359842388204
-2.249141647598422,-0.8341786546041813,12.62554993864618
-2.275664818864882,-0.6576204679943791,13.1250198514689
-2.28079980117992,-0.5908215284726884,13.53646668467629
-2.2210334722304,-0.4838300670528602,13.77838076475117
-2.102158267465343,-0.2316166741041242,14.07202687455024
-2.065415851346854,-0.134866084729965,14.37978822223295
-1.97049293988571,-0.02660589394844395,14.56132520336949
-1.749528375301622,0.0548334419992306,14.78886845460642
-1.153712779758914,0.04842586328581636,15.29075188574793
-0.9255900874652756,0.01112532270804073,15.75000444170405
-0.737932790734483,-0.05531350260214102,16.04319932427524
-0.5588155986810186,-0.1298641376440154,16.28560551791428
-0.0722811553076621,-0.2610983504738711,16.5059827024093
0.2759258183983508,-0.2726476368244406,16.74520981237904
0.6735749102528654,-0.2166506489436215,16.90640013583186
1.555299262339304,-0.08147812558296379,16.98660478339862
1.979000649510787,-0.07332420544893013,17.12648494574638
2.392359020786506,-0.05931541172946807,17.27325163535597
2.815294612053146,-0.03664658851590663,17.43934008034147
3.573021687984934,0.1972296615669809,17.58015909254551
3.981475484913055,0.5126926624744323,17.67501783225067
4.537872283021313,0.8506592806314192,17.50887620884228
5.238430687397164,1.225738228589931,17.26707205046775
6.963906543921652,2.133586163591863,17.21112453331158
7.951948474193292,2.683416374648961,17.53617335570112
8.798575565959153,3.263507906068795,17.8177779683231
9.524700840674214,4.214068765809662,18.17149483902643
9.573236887811744,4.579981536746526,18.26065454154257
9.537832674423228,4.928422131176586,18.23805415507554
9.464236336476581,5.281352797159623,18.19144626227642
9.261492536948039,5.940320269411185,18.11126126704013
9.153718327279394,6.251014706145473,18.11540000766844
9.023924916607335,6.539969537156265,18.05242271504263
8.885098395367093,6.795246625494206,17.96711694895506
8.555392505491948,7.189350399412235,17.73522408851947
8.391554477760582,7.331296871869796,17.70914142498867
8.217606188106549,7.428294642740917,17.666340816207
7.862641117655293,7.486601997653285,17.61161298413985
7.70020026166825,7.458142914968651,17.64559293407005
7.569887673451239,7.404302927057045,17.76363155215624
7.439233237026304,7.306799202222033,17.85225920813523
7.194758989243216,7.003150285945852,18.04364713443882
7.130290592229095,6.816645230068981,18.28342015898059
7.061218263061834,6.608399937842175,18.48930057761874
7.002653600913728,6.376251128470323,18.72985122700349
6.877950735310911,5.856786678265034,19.20123739968799
6.865690240066369,5.584683787020716,19.58111490235979
6.829626299950515,5.291114386603152,19.91063728149183
6.794252381402472,4.993255263432993,20.25949316297392
6.692478599619671,4.379988520763741,20.93876771277947
6.686945429049084,4.084898712471643,21.41081084532347
6.653747169681278,3.78083479753739,21.81616402904199
6.553895919201842,3.190657779048594,22.57998603646638
6.516570349935028,2.917822784763747,23.00778731014235
6.514537440569052,2.663877351373245,23.50642598398975
6.487416649717611,2.414856437938484,23.93611341886972
6.407708341910446,1.956871018391066,24.7381290337354
6.415872661820284,1.778808776358312,25.23206558693494
6.388701865173745,1.599084243211199,25.65644579312605
6.366115031948119,1.440372195447079,26.0744356693047
6.290678637683724,1.154064192333746,26.8356251521837
6.297078458827043,1.074919814601129,27.28537911588764
6.268680087465041,0.9946988786790565,27.6729262415197
6.177667947637458,0.8441108470623396,28.36040222057935
6.171697901282876,0.8392746152585917,28.7582227737265
6.132168473852978,0.8172259353083735,29.09100684402091
6.087427521812247,0.8107184280278705,29.4077447644829
5.960850897573762,0.7909037198739293,29.97180067670605
5.931526276547412,0.8498387963934011,30.29073998931168
5.865997652220788,0.8805006088683554,30.55329501938042
5.795301946040466,0.9166087998448162,30.80484387991183
5.609329508820712,0.9629530325818743,31.23218847584347
5.538116066594537,1.052295186036456,31.47976704512279
